row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
191,정상운영,0,인공암벽장,영등포구,,0,서울특별시,몽키즈클라이밍 영등포점,서울특별시 영등포구 당산로 42(문래동3가),서울특별시 영등포구 문래동3가 55-3 홈플러스
192,정상운영,37.53722035,인공암벽장,영등포구,,126.8977133,서울특별시,서종국클라이밍,서울특별시 영등포구 선유로53길 6(양평동4가),서울특별시 영등포구 양평동4가 277-1 문화빌딩
193,정상운영,37.51364903,인공암벽장,영등포구,문래동2가,126.8957196,서울특별시,더플라스틱,서울특별시 영등포구 도림로 423(문래동2가),서울특별시 영등포구 문래동2가 11-1
194,정상운영,37.52574731,인공암벽장,영등포구,영등포동7가,126.9088578,서울특별시,클라임웍스,"서울특별시 영등포구 버드나루로 85(영등포동7가, 훼미리하우스117)",서울특별시 영등포구 영등포동7가 94-51 훼미리하우스117
195,정상운영,0,인공암벽장,서구,,0,인천광역시,디스커버리씨에스(주)지점,인천광역시 서구 완정로 70(마전동),인천광역시 서구 마전동 999-4
196,정상운영,37.53394669,인공암벽장,서구,,126.6529015,인천광역시,디스커버리씨에스(주) 청라지점,인천광역시 서구 청라라임로 71(청라동),인천광역시 서구 청라동 162-10 진영메디피아
197,정상운영,37.61427568,인공암벽장,남양주시,,127.154011,경기도,퍼즐클라이밍,경기도 남양주시 다산중앙로19번길 15(다산동),경기도 남양주시 다산동 6146
198,정상운영,0,인공암벽장,화순군,,0,전라남도,화순 락클라이밍센터,전라남도 화순군 화순읍 진각로 122,전라남도 화순군 화순읍 향청리 115-8
199,정상운영,35.14911522,인공암벽장,서구,치평동,126.8476533,광주광역시,광주 클라이밍 클라임패밀리 상무점,광주광역시 서구 치평로 20(치평동),광주광역시 서구 치평동 1177
200,정상운영,37.72022317,인공암벽장,파주시,문발동,126.7113023,경기도,교하스포츠 클라이밍짐,경기도 파주시 책향기로 277(문발동),경기도 파주시 문발동 602-7
201,정상운영,37.63927323,인공암벽장,김포시,장기동,126.6747114,경기도,잼클라이밍,경기도 김포시 김포한강2로 76(장기동),경기도 김포시 장기동 2039-2 프레즌스빌딩
202,정상운영,0,인공암벽장,속초시,,0,강원도,아임낫볼더,강원도 속초시 엑스포로 75(조양동),강원도 속초시 조양동 1545-1
