addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"충청북도","N","의령남씨판사공회관",85,"20230213","정상운영","2023-02-21","없음","0","28465",218,"의령남씨판사공회관 3층 (봉명동)","권투","청주시","","28465","0","2023-02-21","신고","충청북도","코드복싱 GYM","충청북도 청주시 흥덕구 백봉로 213-1(봉명동)","Y","체육도장업","충청북도 청주시 흥덕구 봉명동 2715 의령남씨판사공회관"
"전라남도","N","2층",86,"20230313","정상운영","2023-03-16","없음","35.3934187706161","57006",469,"","권투","영광군","상하리","57006","126.446296454314","2023-03-16","신고","전라남도","채승곤복싱클럽(홍농점)","전라남도 영광군 홍농읍 홍농로 442-9","Y","체육도장업","전라남도 영광군 홍농읍 상하리 130"
"경기도","N","평화빌딩",87,"20230116","정상운영","2023-01-19","없음","37.2914602610258","16269",279,"평화빌딩 4층 (영화동)","권투","수원시","","16269","127.012639677996","2023-03-28","신고","경기도","수원동양복싱","경기도 수원시 장안구 정조로 940(영화동)","Y","체육도장업","경기도 수원시 장안구 영화동 298-5 평화빌딩"
"서울특별시","N","금화빌딩",88,"20190726","정상운영","2020-02-25","없음","","06645",237,"금화빌딩 지하1층 (서초동)","권투","서초구","서초동","06645","","2023-03-21","신고","서울특별시","히트앤핏 교대점","서울특별시 서초구 서초대로 278, 금화빌딩 지하1층 (서초동)","Y","체육도장업","서울특별시 서초구 서초동 1572-6 금화빌딩 "
"제주특별자치도","N","",89,"20220211","정상운영","2023-03-08","없음","33.4970525166515","63211",225,"","권투","제주시","이도이동","63211","126.536057541917","2023-03-08","신고","제주특별자치도","소울복싱","제주특별자치도 제주시 고산동산5길 34-1(이도이동)","Y","체육도장업","제주특별자치도 제주시 이도이동 1060-2 남성빌딩"
"인천광역시","N","B01호 (송도동, 송도풍림아이원3단지아파트)",90,"20211130","정상운영","2023-03-21","없음","37.3924269016826","21996",200,"B01호 (송도동, 송도풍림아이원3단지아파트)","권투","연수구","송도동","21996","126.65318003543","2023-03-21","신고","인천광역시","플렉스 복싱","인천광역시 연수구 해돋이로84번길 29(송도동, 송도풍림아이원3단지아파트)","Y","체육도장업","인천광역시 연수구 송도동 3-13 송도풍림아이원3단지아파트"
"충청남도","N","",91,"19881121","정상운영","2023-03-27","없음","36.2800609995143","33142",124,"","권투","부여군","구교리","33142","126.906425512718","2023-03-27","신고","충청남도","금성체육도장","충청남도 부여군 부여읍 성왕로161번길 7","Y","체육도장업","충청남도 부여군 부여읍 구교리 171"
"서울특별시","N","대신빌딩",92,"20221222","정상운영","2023-05-12","없음","0","07558",251,"대신빌딩 6층 (염창동)","권투","강서구","","07558","0","2023-05-12","신고","서울특별시","더복싱랩 염창점(The Boxing LAB)","서울특별시 강서구 공항대로 627 (염창동)","Y","체육도장업","서울특별시 강서구 염창동 282-23 대신빌딩"
"서울특별시","N","",93,"20161231","정상운영","2016-12-31","실내","37.6036436675478","02050",105,"","권투","중랑구","중화동","02050","127.079365175416","2023-05-04","신고","서울특별시","해동검도 중랑천무관","서울특별시 중랑구 동일로 820(중화동)","Y","체육도장업","서울특별시 중랑구 중화동 284-8 금강빌딩"
"경기도","N","",94,"20220513","정상운영","2023-04-18","없음","0","18314",169,"401호","권투","화성시","","18314","0","2023-04-18","신고","경기도","카키짐","경기도 화성시 봉담읍 매봉로 441","Y","체육도장업","경기도 화성시 봉담읍 상리 692-3"
"부산광역시","N","",95,"20221017","정상운영","2022-12-29","없음","0","46505",220,"5층 (금곡동)","권투","북구","","46505","0","2023-02-22","신고","부산광역시","The파워복싱","부산광역시 북구 금곡대로616번길 7-14(금곡동)","Y","체육도장업","부산광역시 북구 금곡동 95-1"
"경기도","N","5층",96,"20230406","정상운영","2023-04-13","실내","37.6973949396097","10241",164,"5층","권투","고양시","탄현동","10241","126.765588473957","2023-04-13","신고","경기도","최강타 복싱","경기도 고양시 일산서구 일현로 119 (탄현동)","Y","체육도장업","경기도 고양시 일산서구 탄현동 139-36"
"경기도","N","3층",97,"20161107","정상운영","2016-11-07","실내","36.49787652957536","13147",133,"3층","권투","성남시","단대동","13147","127.26543401552541","2023-03-22","신고","경기도","골든복싱","경기도 성남시 수정구 산성대로 399 (단대동)","Y","체육도장업","경기도 성남시 수정구 단대동 161-4"
"경기도","N","5층",98,"20211020","정상운영","2021-12-07","없음","37.4955234762835","14604",213,"5층","권투","부천시","중동","14604","126.76722461883","2023-03-22","신고","경기도","부천JIN복싱","경기도 부천시 부흥로 224(중동)","Y","체육도장업","경기도 부천시 중동 713-9"
"경기도","N","동민프라자빌딩 602호 (화정동)",99,"20221007","정상운영","2022-10-11","실내","37.6317396610579","10500",218,"동민프라자빌딩 602호 (화정동)","권투","고양시","화정동","10500","126.832991977195","2023-03-22","신고","경기도","G BOXING 화정점","경기도 고양시 덕양구 화신로260번길 26(화정동)","Y","체육도장업","경기도 고양시 덕양구 화정동 986 동민프라자빌딩"
"경기도","N","",100,"20121126","정상운영","2016-12-31","실내","37.3084453271","15494",299,"","권투","안산시","이동","15494","126.850952378","2023-03-10","신고","경기도","라이징 복싱GYM","경기도 안산시 상록구 광덕1로 375 (이동)","Y","체육도장업","경기도 안산시 상록구 이동 715-3 강우프라자"
"경기도","N","마이온프라자 901호 (매교동)",101,"20230224","정상운영","2023-04-14","없음","37.268029752322","16467",128,"마이온프라자 901호 (매교동)","권투","수원시","매교동","16467","127.016687925655","2023-04-14","신고","경기도","매교복싱","경기도 수원시 팔달구 정조로 667 (매교동)","Y","체육도장업","경기도 수원시 팔달구 매교동 158-7"
"","N","",102,"20131120","폐업","2016-11-07","","35.1434906463","608821",198,"","권투","남구","","608821","129.076670399","2023-05-05","신고","부산광역시","광무복싱다이어트클럽","부산광역시 남구 문현로 69, 3층 (문현동, 대영빌딩)","Y","체육도장업","부산 남구 문현로 69"
"경기도","N","",103,"20131203","정상운영","2017-12-15","실내","37.2100076323","18433",164,"","권투","화성시","능동","18433","127.0598650768","2023-04-15","신고","경기도","골든보이 복싱짐","경기도 화성시 동탄지성로 144 (능동)","Y","체육도장업","경기도 화성시 능동 1113-2 아이비타워"
"경기도","N","",104,"20230116","정상운영","2023-01-30","없음","0","12059",221,"3층 301호","권투","남양주시","","12059","0","2023-03-10","신고","경기도","슈가 복싱","경기도 남양주시 진접읍 경복대로 239","Y","체육도장업","경기도 남양주시 진접읍 금곡리 1042-2"
"서울특별시","N","",105,"20230421","정상운영","2023-05-12","없음","37.5585600358412","07591",173,"3층 (등촌동)","권투","강서구","","07591","126.843788060991","2023-05-12","신고","서울특별시","I AM FIRST BOXING GYM","서울특별시 강서구 강서로54길 94 (등촌동)","Y","체육도장업","서울특별시 강서구 등촌동 668-1"
"인천광역시","N"," 메가타워 8층 805,806호 (운남동)",106,"20230413","정상운영","2023-04-17","없음","37.4797211456795","22376",100," 메가타워 8층 805,806호 (운남동)","권투","중구","운남동","22376","126.502060742164","2023-04-17","신고","인천광역시","B.F boxing","인천광역시 중구 흰바위로 236 (운남동)","Y","체육도장업","인천광역시 중구 운남동 1600-1"
"서울특별시","N","",107,"20161231","정상운영","2016-12-31","실내","37.4989666893","138813",192,"","권투","송파구","","138813","127.144146529","2023-05-15","신고","서울특별시","마천복싱클럽","서울특별시 송파구 성내천로 142, 3층 (거여동)","Y","체육도장업",""
"서울특별시","N","",108,"20221221","정상운영","2023-03-29","없음","37.6403491738654","01054",206,"","권투","강북구","수유동","01054","127.027742000848","2023-03-29","신고","서울특별시","골드로드복싱","서울특별시 강북구 도봉로 369(수유동)","Y","체육도장업","서울특별시 강북구 수유동 174-9"
"경기도","N","805-807호",109,"20230410","정상운영","2023-04-17","없음","37.8198459298683","11473",423,"805-807호","권투","양주시","옥정동","11473","127.092142820773","2023-04-17","신고","경기도","더블유제이복싱클럽 옥정점","경기도 양주시 옥정로 204 (옥정동)","Y","체육도장업","경기도 양주시 옥정동 963-10 한길프라자"
"대구광역시","N","",110,"20161231","정상운영","2016-12-31","실내외","35.8904776538","702783",259,"","권투","북구","","702783","128.589840098","2023-03-03","신고","대구광역시","수성아트복싱클럽(침산점)","대구광역시 북구 침산로 163, 상가 501호(침산동, 현대아파트)","Y","체육도장업","대구 북구 침산로 163"
"경기도","N","봉담메트로 7층 4호",111,"20221229","정상운영","2023-04-18","없음","37.2265800516734","18309",199,"봉담메트로 7층 4호","권투","화성시","상리","18309","126.94508447977","2023-04-18","신고","경기도","봉담복싱 상리점","경기도 화성시 봉담읍 상리중심상가길 30","Y","체육도장업","경기도 화성시 봉담읍 상리 686-4"
"경기도","N","태천센타 208~209호",112,"20200228","정상운영","2023-04-18","없음","37.214119459653","18321",190,"태천센타 208~209호","권투","화성시","와우리","18321","126.974210427817","2023-04-18","신고","경기도","CK GYM","경기도 화성시 봉담읍 와우로73번길 6","Y","체육도장업","경기도 화성시 봉담읍 와우리 26-12 태천센타"
"경기도","N","선경상가 에이동 지하1층 17호",113,"20171026","정상운영","2017-10-27","실내","37.3266616268","15290",387,"","권투","안산시","성포동","15290","126.8433658734","2023-02-24","신고","경기도","SG 복싱 GYM","경기도 안산시 상록구 예술광장1로 129 (성포동)","Y","체육도장업",""
"충청북도","N","",114,"20051128","정상운영","2016-12-31","실내","36.9898893834","380963",160,"","권투","충주시","","380963","127.928611347","2020-09-25","신고","충청북도","충주복싱타운","충청북도 충주시 국원대로 206 (연수동)","Y","체육도장업","충북 충주시 국원대로 206"
"경기도","N","302호",115,"20170906","정상운영","2017-09-06","실내","37.3473103998518","15853",182,"302호","권투","군포시","당정동","15853","126.955874366437","2023-03-27","신고","경기도","Fly복싱 다이어트 짐","경기도 군포시 고산로151번길 17(당정동)","Y","체육도장업","경기도 군포시 당정동 980-1 유영빌딩"
"경기도","N","6층(602,603,604호)",116,"20140509","정상운영","2023-04-05","없음","37.3579231942258","15862",230,"6층(602,603,604호)","권투","군포시","금정동","15862","126.933892421449","2023-04-06","신고","경기도","복싱마스터","경기도 군포시 번영로 508 (금정동)","Y","체육도장업","경기도 군포시 금정동 874-2 신산빌딩"
"경기도","N","3층",117,"20111121","정상운영","2020-03-24","없음","37.3622564008496","15834",159,"3층","권투","군포시","금정동","15834","126.941385490944","2023-03-27","신고","경기도","한국체대 복싱클럽","경기도 군포시 금재로 2(금정동)","Y","체육도장업","경기도 군포시 금정동 744-6"
"경기도","N","3층 301호",118,"20161231","정상운영","2016-12-31","실내","37.3573967968975","15862",0,"3층 301호","권투","군포시","금정동","15862","126.932902176676","2023-03-27","신고","경기도","삼산복싱무에타이","경기도 군포시 번영로 498(금정동)","Y","체육도장업","경기도 군포시 금정동 874 산본빌딩"
"경기도","N","",119,"20210625","정상운영","2023-04-18","없음","37.2840188026652","18244",70,"705호 (새솔동)","권투","화성시","","18244","126.818866794173","2023-04-18","신고","경기도","블랙스짐복싱","경기도 화성시 수노을중앙로 146 (새솔동)","Y","체육도장업","경기도 화성시 새솔동 76-10"
"경기도","N","",120,"20230313","정상운영","2023-04-17","없음","0","18611",260,"","권투","화성시","","18611","0","2023-04-18","신고","경기도","카운터 복싱","경기도 화성시 향남읍 상신하길로298번길 7-23","Y","체육도장업","경기도 화성시 향남읍 하길리 1470-4"
"충청북도","N","3층",121,"20161206","폐업","2016-12-06","실내","36.6095369443","28776",287,"","권투","청주시","용암동","28776","127.5023278319","2023-02-25","신고","충청북도","용암파워복싱클럽","충청북도 청주시 상당구 중흥로 40 (용암동)","Y","체육도장업","충청북도 청주시 상당구 용암동  1606"
"경상북도","N","3층",122,"20230410","정상운영","2023-04-20","없음","35.7767962895999","38129",194,"3층","권투","경주시","구정동","38129","129.298490160144","2023-04-20","신고","경상북도","천마권투체육관","경상북도 경주시 산업로 3034 (구정동)","Y","체육도장업","경상북도 경주시 구정동 463-3"
"경기도","N","5층",123,"20161227","폐업","2016-12-27","실내","37.6973964728","10241",164,"","권투","고양시","탄현동","10241","126.7655892628","2023-04-05","신고","경기도","수년복싱클럽","경기도 고양시 일산서구 일현로 119 (탄현동)","Y","체육도장업",""
